Time,x_end_to_end,y_end_to_end,z_end_to_end
16572.0000,12.188839,10.130071,-19.504458
16573.0000,9.694994,7.948034,-16.978668
16574.0000,9.760133,7.489057,-17.390806
16575.0000,9.073764,6.334897,-16.260268
16576.0000,8.144892,4.294325,-16.841244
16577.0000,7.614992,5.777380,-18.046993
16578.0000,7.010899,7.036195,-21.619855
16579.0000,7.578857,8.804652,-19.235029
16580.0000,10.001787,8.124299,-19.094971
16581.0000,9.493374,7.762647,-18.329488
16582.0000,11.136133,7.826617,-18.466670
16583.0000,11.369390,7.963138,-18.683992
16584.0000,11.744516,10.563315,-23.435099
16585.0000,13.632707,10.125391,-23.447916
16586.0000,13.680511,10.126348,-22.918642
16587.0000,11.334400,10.221144,-23.640011
16588.0000,11.797822,13.688473,-22.929119
16589.0000,16.113602,10.137573,-23.679420
16590.0000,19.124333,8.472635,-21.452896
16591.0000,19.924132,11.041977,-19.903701
16592.0000,21.464754,10.646829,-20.613948
16593.0000,23.327431,10.943619,-17.371976
16594.0000,20.470579,12.965984,-18.341590
16595.0000,22.091953,9.965937,-16.527763
16596.0000,21.493304,9.905011,-15.869435
16597.0000,19.486909,10.874587,-15.909948
16598.0000,18.590209,10.390420,-13.865568
16599.0000,18.687195,8.377608,-12.819731
16600.0000,17.884978,8.087145,-11.848772
16601.0000,16.583257,3.631154,-14.257647
16602.0000,16.424604,3.183952,-17.379884
16603.0000,18.599485,1.406951,-19.531762
16604.0000,19.908708,3.465851,-19.937946
16605.0000,19.926632,3.748428,-21.504372
16606.0000,19.759615,5.359579,-19.138880
16607.0000,16.901281,8.932699,-15.542228
16608.0000,19.512194,10.279893,-16.322586
16609.0000,21.646958,7.345371,-15.589741
16610.0000,24.406974,7.257830,-12.997560
16611.0000,22.193730,6.895081,-13.105589
16612.0000,24.312900,5.967639,-11.116684
16613.0000,25.537077,2.717288,-13.537055
16614.0000,29.608019,0.352162,-15.878694
16615.0000,27.218101,0.159312,-16.248066
16616.0000,23.770274,-0.890531,-16.915766
16617.0000,25.044710,-1.107856,-10.308365
16618.0000,26.226513,0.194975,-14.059923
16619.0000,24.763363,1.065393,-15.287522
16620.0000,22.958136,0.400281,-11.680596
16621.0000,18.256505,-4.074390,-12.195617
16622.0000,21.211856,-6.967424,-12.089377
16623.0000,18.473963,-8.043127,-12.694472
16624.0000,20.390910,-6.374998,-12.787765
16625.0000,21.644141,-6.524769,-12.034905
16626.0000,21.610937,-5.940582,-10.714409
16627.0000,18.933756,-5.555014,-11.698675
16628.0000,15.807843,-3.521876,-10.167639
16629.0000,16.624833,-7.018689,-10.727613
16630.0000,18.592957,-9.837043,-8.754551
16631.0000,17.876113,-9.921491,-11.167210
16632.0000,16.729225,-9.104559,-14.621866
16633.0000,14.534461,-7.953285,-11.180260
16634.0000,13.156006,-9.108175,-11.790928
16635.0000,12.557963,-8.169436,-11.121810
16636.0000,13.967462,-8.582896,-10.123325
16637.0000,14.568466,-9.539900,-13.028419
16638.0000,12.955351,-7.908742,-13.268245
16639.0000,11.523660,-7.143113,-12.687821
16640.0000,9.280663,-7.068150,-15.031076
16641.0000,7.096014,-9.142924,-14.938262
16642.0000,8.440283,-9.192837,-13.755280
16643.0000,8.051918,-7.814968,-15.207616
16644.0000,7.660827,-8.964420,-14.216001
16645.0000,8.912859,-9.458353,-11.167138
16646.0000,8.224436,-11.998630,-7.741513
16647.0000,8.308940,-13.025419,-6.124545
16648.0000,6.386461,-14.242979,-8.407966
16649.0000,5.603708,-14.938707,-8.427710
16650.0000,6.895530,-12.989739,-9.478429
16651.0000,8.534790,-11.663132,-7.360484
16652.0000,4.404757,-10.514926,-3.284899
16653.0000,3.973296,-10.293557,-1.330305
16654.0000,2.532513,-10.110509,1.050757
16655.0000,0.676141,-9.034482,3.555550
16656.0000,0.164357,-9.084707,0.496886
16657.0000,0.499838,-10.938300,-1.437414
16658.0000,1.297482,-10.888023,0.440108
16659.0000,3.567770,-10.364774,-4.561799
16660.0000,2.543129,-11.016938,-5.415968
16661.0000,3.372440,-12.315222,-3.712763
16662.0000,2.910111,-11.301293,-5.622000
16663.0000,5.333317,-10.798276,-4.381826
16664.0000,9.081976,-11.457234,-5.668313
16665.0000,9.773840,-7.901836,-6.947402
16666.0000,8.015999,-9.374657,-8.849226
16667.0000,4.277462,-6.224445,-6.922572
16668.0000,4.595665,-2.194390,-6.899072
16669.0000,6.075985,-0.225287,-3.961190
16670.0000,6.434953,-5.249429,-6.965115
16671.0000,11.809156,-7.110397,-7.453143
16672.0000,14.309204,-4.465036,-8.530987
16673.0000,12.202033,-4.802551,-8.860387
16674.0000,11.932005,-7.369511,-10.668293
16675.0000,7.452197,-7.834599,-10.038103
16676.0000,7.979297,-4.244090,-7.568016
16677.0000,10.058311,-6.497589,-9.999542
16678.0000,6.662932,-6.922417,-10.194954
16679.0000,7.820798,-7.809136,-10.415358
16680.0000,6.295076,-4.425977,-12.885804
16681.0000,5.019176,-5.024963,-10.121795
16682.0000,9.367951,-1.781479,-11.453920
16683.0000,9.017155,-1.661187,-11.205789
16684.0000,10.516879,-0.239512,-6.863772
16685.0000,9.024072,-2.853241,-7.291403
16686.0000,7.156046,0.043584,-9.022997
16687.0000,9.345066,2.070568,-8.408685
16688.0000,8.460973,2.154602,-7.028063
16689.0000,6.906800,0.356438,-6.421345
16690.0000,6.825549,-3.186391,-7.302305
16691.0000,4.338740,-2.822556,-7.531424
16692.0000,2.927907,-3.626403,-7.147397
16693.0000,1.057388,-5.034700,-7.035964
16694.0000,1.547883,-3.096015,-8.768368
16695.0000,1.638226,-0.856090,-7.635252
16696.0000,-1.471854,-1.471564,-6.718212
16697.0000,1.588526,-7.861588,-6.658482
16698.0000,-1.281054,-7.806350,-9.272754
16699.0000,-1.729418,-7.282009,-7.677703
16700.0000,-2.074110,-7.775583,-9.775176
16701.0000,-3.489949,-5.960542,-9.939645
16702.0000,-1.757366,-6.422163,-12.967791
16703.0000,0.999778,-7.181248,-10.117936
16704.0000,-4.485200,-7.081959,-4.888115
16705.0000,-1.269396,-8.679134,-8.037739
16706.0000,-3.095668,-6.369432,-12.680210
16707.0000,-1.606127,-5.379388,-14.327062
16708.0000,-1.784978,-3.707428,-13.787442
16709.0000,-2.946939,-4.858019,-16.600436
16710.0000,-1.699996,-4.107572,-17.718272
16711.0000,-4.150287,-4.894788,-18.966899
16712.0000,-3.856950,-3.063602,-20.658538
16713.0000,-5.470417,-0.484646,-20.640792
16714.0000,-4.840931,-0.834985,-19.171721
16715.0000,-2.439990,3.009433,-18.812544
16716.0000,-4.106884,1.477410,-17.739696
16717.0000,-5.304735,1.750155,-19.266688
16718.0000,-5.842421,-0.346351,-21.416960
16719.0000,-5.380254,0.081577,-22.723137
16720.0000,-7.355845,2.534445,-22.387074
16721.0000,-6.840974,4.901567,-22.376269
16722.0000,-5.929365,3.400798,-23.170208
16723.0000,-4.727035,2.817166,-23.341690
16724.0000,-6.326017,3.633539,-23.098539
16725.0000,-2.242453,5.395274,-20.258418
16726.0000,-0.569760,3.261757,-16.627743
16727.0000,-3.683270,3.871881,-17.440581
16728.0000,-5.092894,1.877964,-18.396370
16729.0000,-5.761618,-2.124017,-16.505054
16730.0000,-6.696511,-4.637077,-15.198528
16731.0000,-6.846623,-5.389525,-14.421751
16732.0000,-3.527240,-6.381627,-14.889150
16733.0000,-2.059291,-6.085888,-14.642631
16734.0000,-0.450803,-2.989597,-14.780293
16735.0000,-2.612879,-0.878392,-14.786898
16736.0000,-1.962777,1.369219,-14.830566
16737.0000,-2.357420,1.347436,-13.218401
16738.0000,-2.450475,-1.536778,-12.166473
16739.0000,-2.818620,0.354420,-12.356413
16740.0000,-7.215681,-2.297167,-9.432568
16741.0000,-8.995708,-2.251190,-13.121164
16742.0000,-8.995826,-3.273493,-15.808160
16743.0000,-6.402636,-3.119846,-17.990355
16744.0000,-2.897401,-0.655015,-18.609079
16745.0000,-5.697446,1.602093,-16.038705
16746.0000,-6.807456,1.582516,-14.582408
16747.0000,-5.265341,1.021091,-14.371692
16748.0000,-7.106596,3.127600,-13.028775
16749.0000,-6.944887,1.851660,-13.860996
16750.0000,-6.293083,0.033597,-12.805810
16751.0000,-2.274332,1.269599,-11.265471
16752.0000,-2.106540,2.169078,-8.480622
16753.0000,-5.341685,1.423426,-6.925002
16754.0000,-6.227913,1.727174,-5.476891
16755.0000,-8.148648,1.770466,-10.840617
16756.0000,-7.057712,1.440664,-11.588501
16757.0000,-4.148237,0.989359,-10.611341
16758.0000,-3.967186,2.444237,-12.178178
16759.0000,-3.776424,3.407634,-13.285369
16760.0000,-4.794979,0.673211,-12.329393
16761.0000,-6.152873,1.400922,-15.374937
16762.0000,-9.104275,-2.114682,-14.539690
16763.0000,-10.828490,-0.240089,-15.827691
16764.0000,-7.561300,2.232835,-14.663150
16765.0000,-6.996604,1.157133,-14.233054
16766.0000,-6.167624,-0.915344,-16.521278
16767.0000,-9.381116,-3.319245,-15.490378
16768.0000,-9.904281,-3.342419,-12.433912
16769.0000,-8.938050,-4.133946,-13.201217
16770.0000,-9.356342,-0.969807,-13.197117
16771.0000,-7.395957,-0.458414,-11.470405
16772.0000,-5.516290,-2.411912,-13.175048
16773.0000,-7.713930,0.415820,-13.711671
16774.0000,-5.871251,0.834450,-11.769495
16775.0000,-6.336407,2.253493,-13.238484
16776.0000,-7.891159,1.503525,-10.564667
16777.0000,-7.725416,0.672312,-12.971320
16778.0000,-7.481756,0.459960,-12.984231
16779.0000,-4.491716,1.155687,-11.186752
16780.0000,-5.690756,1.630975,-10.091031
16781.0000,-4.689318,0.730446,-13.871579
16782.0000,-2.857345,0.880310,-13.982661
16783.0000,-5.302210,-1.240641,-13.934110
16784.0000,-5.521356,2.984457,-11.304387
16785.0000,-2.568540,4.867874,-15.425507
16786.0000,0.833406,2.299609,-14.861333
16787.0000,2.794891,3.781119,-14.241797
16788.0000,5.080747,8.441715,-16.343063
16789.0000,6.027764,5.090182,-16.343329
16790.0000,7.164079,4.172317,-17.437152
16791.0000,6.973840,4.466610,-16.547586
16792.0000,4.370689,1.314106,-17.052281
16793.0000,7.430065,3.373717,-15.640483
16794.0000,8.103602,1.056197,-14.278865
16795.0000,6.146368,0.177477,-11.420515
16796.0000,7.982304,0.998291,-14.275390
16797.0000,9.294648,4.885059,-14.169816
16798.0000,9.546110,4.667117,-14.599569
16799.0000,11.819182,3.200443,-15.972524
16800.0000,11.509545,0.779553,-17.578246
16801.0000,11.105434,0.821297,-17.744932
16802.0000,10.081478,0.136697,-19.179801
16803.0000,10.703330,2.565082,-19.704053
16804.0000,10.989426,6.464826,-22.091255
16805.0000,15.184573,4.620042,-24.022429
16806.0000,13.970683,4.550404,-22.699379
16807.0000,15.361964,4.557296,-24.028355
16808.0000,14.079286,5.344122,-22.202260
16809.0000,13.791990,4.578356,-22.350215
16810.0000,12.378106,4.992918,-19.861375
16811.0000,13.720569,4.342585,-19.114669
16812.0000,8.576933,4.609822,-22.127456
16813.0000,9.212378,0.658667,-21.463466
16814.0000,7.470153,0.928746,-18.752655
16815.0000,6.698060,3.407483,-19.457621
16816.0000,4.276488,6.056225,-20.614059
16817.0000,7.617458,6.909259,-19.011793
16818.0000,7.652056,4.304817,-16.557885
16819.0000,9.356810,3.896849,-14.895126
16820.0000,10.768678,4.642485,-15.135944
16821.0000,8.521854,3.761553,-14.434549
16822.0000,8.566214,0.061855,-16.020142
16823.0000,8.023980,1.087882,-13.608081
16824.0000,7.745524,-0.354975,-13.967365
16825.0000,8.029836,0.084564,-12.373691
16826.0000,7.943893,1.376212,-10.910175
16827.0000,6.473983,1.320725,-8.944220
16828.0000,4.168551,0.436669,-10.741078
16829.0000,5.969377,-1.467959,-7.350632
16830.0000,5.572426,-0.724431,-7.926303
16831.0000,8.791639,-0.329079,-7.348249
16832.0000,10.678820,-1.604426,-3.524751
16833.0000,10.083658,-4.321343,-2.323109
16834.0000,6.902378,-6.842238,-1.903309
16835.0000,5.601881,-7.704489,-2.000442
16836.0000,5.248437,-4.676196,-1.683457
16837.0000,2.652277,-6.752160,-3.491303
16838.0000,3.663357,-2.679360,-6.077163
16839.0000,0.621259,-1.589805,-8.277686
16840.0000,0.699269,-4.676200,-9.640475
16841.0000,0.911240,-3.460028,-8.947593
16842.0000,4.547649,-3.287947,-9.387522
16843.0000,3.139185,-4.935222,-4.592692
16844.0000,0.908587,-6.639822,-2.460055
16845.0000,1.629002,-6.113829,-0.006805
16846.0000,-2.559682,-7.996463,-1.939531
16847.0000,-2.549353,-5.183279,-0.894268
16848.0000,-1.764042,-6.335827,-0.110534
16849.0000,0.342922,-5.600294,0.027743
16850.0000,3.261643,-7.554994,-3.483706
16851.0000,-1.875561,-7.272523,-4.982167
16852.0000,-4.691137,-4.282374,-4.975869
16853.0000,-9.433455,-2.286972,-2.734600
16854.0000,-7.991834,-2.231880,3.081860
16855.0000,-9.819659,-2.243883,5.785007
16856.0000,-7.024015,1.042116,6.895876
16857.0000,-5.940000,0.241442,7.522190
16858.0000,-9.875736,1.053877,4.868495
16859.0000,-6.892636,-1.932238,4.087537
16860.0000,-1.856557,-5.204563,5.192356
16861.0000,1.139068,-1.842361,5.715820
16862.0000,1.674488,-2.153617,5.004424
16863.0000,3.403044,-3.249844,3.691216
16864.0000,2.567578,-5.289431,0.643227
16865.0000,0.155808,-8.808350,4.574125
16866.0000,-1.510763,-6.684235,4.162690
16867.0000,-1.120661,-7.233823,1.111805
16868.0000,-1.910656,-9.052979,3.921839
16869.0000,-2.800277,-6.332933,7.839905
16870.0000,-3.533872,-5.604201,4.448788
16871.0000,-9.818989,-10.271400,6.128203
16872.0000,-9.507342,-11.687030,1.991105
16873.0000,-10.422466,-8.781929,0.463857
16874.0000,-9.275440,-9.890651,3.197774
16875.0000,-8.123540,-9.792659,2.479059
16876.0000,-9.201794,-10.907008,1.740056
16877.0000,-8.052993,-10.296324,0.036369
16878.0000,-10.974182,-11.737725,-0.051375
16879.0000,-11.378770,-10.898892,0.165566
16880.0000,-12.292356,-10.520724,0.651998
16881.0000,-13.902168,-8.870698,-5.617814
16882.0000,-13.692232,-5.078328,-0.631684
16883.0000,-13.544958,-5.728237,-1.194369
16884.0000,-12.447419,-6.947461,1.048955
16885.0000,-11.457348,-6.104952,-3.348205
16886.0000,-9.200834,-6.453913,-1.602285
16887.0000,-12.840091,-5.732198,-0.484535
16888.0000,-14.239693,-7.076414,-0.608428
16889.0000,-10.062512,-5.913726,-0.311523
16890.0000,-11.604640,-6.610962,-0.175735
16891.0000,-10.359008,-5.958062,1.565345
16892.0000,-12.822717,-6.120141,2.111006
16893.0000,-10.156632,-2.875993,-0.048535
16894.0000,-11.024237,-4.106297,0.543617
16895.0000,-11.498608,0.240607,1.304487
16896.0000,-11.346778,1.970181,1.350772
16897.0000,-10.911614,-0.383154,-0.800893
16898.0000,-5.884341,0.554511,-3.167571
16899.0000,-8.305564,-0.175642,-4.565397
16900.0000,-9.742045,-2.197358,-3.009238
16901.0000,-9.851261,-3.519927,-0.147623
16902.0000,-7.715714,-2.991765,-0.794831
16903.0000,-9.664540,-1.909250,-2.055509
16904.0000,-6.363130,-5.101981,-2.485688
16905.0000,-9.322161,-4.059923,-2.010570
16906.0000,-9.997545,-3.971884,2.276921
16907.0000,-9.251731,-2.001312,0.694062
16908.0000,-9.991801,-4.269307,0.401025
16909.0000,-10.377413,-7.505411,2.079334
16910.0000,-11.313316,-8.047855,2.106261
16911.0000,-9.695879,-6.958908,4.853221
16912.0000,-9.495065,-6.956896,5.261358
16913.0000,-10.532144,-5.824041,5.797275
16914.0000,-8.647063,-7.780585,5.328087
16915.0000,-9.841405,-6.216692,4.832403
16916.0000,-11.708377,-5.866300,3.717874
16917.0000,-15.895363,-4.364650,7.577943
16918.0000,-10.546680,-8.262885,8.983413
16919.0000,-11.617088,-5.189919,10.671506
16920.0000,-9.290874,-2.357199,9.307201
16921.0000,-5.369193,-2.872107,11.201542
16922.0000,-10.686065,-0.910376,12.383621
16923.0000,-10.247115,-4.103659,16.138013
16924.0000,-12.858014,-2.635337,18.430238
16925.0000,-15.622506,0.131988,19.557820
16926.0000,-16.255166,-4.216684,19.653984
16927.0000,-15.416293,-4.068411,22.491719
16928.0000,-13.070721,-5.695411,19.142949
16929.0000,-11.994842,-5.836042,20.129397
16930.0000,-10.476159,-7.727551,20.586239
16931.0000,-9.271049,-5.451351,20.291508
16932.0000,-7.479467,-0.525685,17.677748
16933.0000,-5.019726,0.140082,20.394530
16934.0000,-7.236612,-1.458783,20.825507
16935.0000,-7.633649,-4.104341,18.929539
16936.0000,-10.209204,-3.629638,18.112115
16937.0000,-7.997641,-1.965533,17.170230
16938.0000,-11.090149,-5.750389,20.821284
16939.0000,-10.810370,-6.337094,18.740126
16940.0000,-11.082083,-7.417268,18.030325
16941.0000,-7.639320,-10.739389,16.819797
16942.0000,-6.497539,-12.329256,15.005186
16943.0000,-5.399910,-11.073971,14.792805
16944.0000,-7.932201,-10.789022,13.037319
16945.0000,-7.284036,-10.173258,11.236465
16946.0000,-4.657700,-11.441446,8.190039
16947.0000,-1.348008,-11.527361,8.732020
16948.0000,-0.941135,-11.804432,11.515886
16949.0000,-1.222631,-11.801479,14.285027
16950.0000,-0.518569,-11.025713,12.922094
16951.0000,-0.904914,-10.863122,15.648699
16952.0000,0.861087,-7.384230,18.440591
16953.0000,-0.912037,-6.059327,19.927987
16954.0000,-0.408440,-6.779368,19.607510
16955.0000,1.206142,-6.487614,19.628600
16956.0000,0.243701,-9.976792,18.010997
16957.0000,1.379326,-11.944961,19.739365
16958.0000,1.931920,-13.436940,18.740291
16959.0000,0.145241,-10.608533,22.651317
16960.0000,0.296492,-9.830652,23.896432
16961.0000,2.800060,-12.297375,23.839293
16962.0000,-0.461736,-14.589659,25.810908
16963.0000,2.475397,-15.220695,27.005686
16964.0000,3.569828,-14.053032,25.902444
16965.0000,3.253093,-10.298759,21.393633
16966.0000,1.646813,-10.596847,21.876269
16967.0000,-1.708742,-12.096825,18.858134
16968.0000,1.818136,-10.276952,21.339679
16969.0000,1.781028,-10.079618,22.555093
16970.0000,-0.655530,-10.188381,23.867804
16971.0000,-2.558738,-10.972314,22.443182
16972.0000,-1.701376,-7.881117,21.750082
16973.0000,-1.457496,-7.109260,21.059901
16974.0000,0.480955,-8.740478,17.025452
16975.0000,0.461301,-11.073329,16.830675
16976.0000,1.597553,-6.565666,15.923716
16977.0000,5.862128,-8.214930,18.971999
16978.0000,6.063404,-6.332382,20.154706
16979.0000,6.170717,-7.935682,17.058130
16980.0000,6.219195,-7.693910,18.019110
16981.0000,4.468613,-6.638478,19.793232
16982.0000,2.794481,-7.331240,18.414410
16983.0000,4.993213,-4.636740,18.601532
16984.0000,3.231579,-7.119676,18.395485
16985.0000,2.038467,-10.172671,18.571042
16986.0000,1.824971,-8.542324,21.315411
16987.0000,0.116360,-10.918019,22.279973
16988.0000,1.050062,-12.298595,22.043695
16989.0000,2.492765,-13.560985,25.397338
16990.0000,4.557315,-13.675046,25.865136
16991.0000,4.169716,-13.143914,23.184650
16992.0000,4.894138,-10.581287,21.958654
16993.0000,4.785739,-11.368711,18.662894
16994.0000,6.252066,-11.821720,17.469445
16995.0000,5.267155,-6.836655,15.734293
16996.0000,4.968140,-8.249917,14.030654
16997.0000,5.637454,-9.906972,13.398311
16998.0000,3.891131,-9.061628,11.717188
16999.0000,3.882289,-7.067597,14.987600
17000.0000,3.663190,-6.784463,16.964706
17001.0000,1.771222,-5.311106,16.218851
17002.0000,5.305863,-5.508558,14.587145
17003.0000,7.353027,-3.845711,10.353267
17004.0000,7.059148,-4.563343,12.208106
17005.0000,4.528655,-5.932645,17.238825
17006.0000,2.079423,-6.411272,17.046258
17007.0000,2.162680,-6.616580,17.510243
17008.0000,6.807247,-6.682596,18.688347
17009.0000,8.129314,-6.406259,18.809844
17010.0000,6.408634,-4.835477,20.883809
17011.0000,7.323891,-6.008745,19.687946
17012.0000,6.153710,-6.709460,18.809222
17013.0000,3.617068,-9.670501,19.512288
17014.0000,4.760450,-10.757017,15.727973
17015.0000,1.797746,-13.812265,14.388506
17016.0000,2.190831,-13.135032,19.024453
17017.0000,2.775868,-12.221457,19.914156
17018.0000,1.919688,-12.838757,22.105288
17019.0000,0.408645,-12.365373,24.113855
17020.0000,2.476673,-11.605281,24.407497
17021.0000,4.570460,-11.572957,24.572593
17022.0000,5.840557,-11.205361,26.083512
17023.0000,0.699736,-12.528165,23.272037
17024.0000,-0.659686,-13.478657,25.694296
17025.0000,2.150133,-14.011639,26.309261
17026.0000,-1.558767,-15.862100,25.405196
17027.0000,-0.563196,-14.564177,28.126956
17028.0000,-1.607545,-13.778715,28.282124
17029.0000,1.554344,-12.901284,29.318969
17030.0000,3.274992,-16.406903,33.002521
17031.0000,1.980743,-18.582836,29.814794
17032.0000,2.587807,-15.867350,31.586234
17033.0000,3.305397,-14.198464,31.018951
17034.0000,4.610342,-14.739730,27.214981
17035.0000,6.842917,-15.748585,27.279150
17036.0000,4.430675,-16.708800,23.505114
17037.0000,5.298671,-16.912082,25.914740
17038.0000,5.531482,-17.525065,24.200408
17039.0000,6.604315,-19.814250,23.529352
17040.0000,5.426065,-22.359902,23.240275
17041.0000,2.018673,-23.372894,26.641861
17042.0000,-0.270037,-24.987960,25.079056
17043.0000,1.081282,-25.448880,25.836163
17044.0000,-0.465319,-21.652385,24.960262
17045.0000,2.251819,-22.327186,25.752458
17046.0000,3.490514,-22.459580,22.611577
17047.0000,4.243789,-22.619029,19.813467
17048.0000,2.744440,-24.220241,17.111914
17049.0000,-0.475350,-22.450580,21.985257
17050.0000,2.731288,-22.046308,21.490283
17051.0000,2.818668,-21.949525,23.308862
17052.0000,0.946061,-20.247113,25.077743
17053.0000,0.985909,-20.911402,26.087219
17054.0000,2.576206,-16.378391,29.564548
17055.0000,2.956343,-14.007090,27.977297
17056.0000,5.920258,-15.129624,31.002034
17057.0000,6.104459,-16.025664,32.429571
17058.0000,3.430207,-15.855713,32.455582
17059.0000,0.791600,-18.131002,32.181049
17060.0000,-2.501171,-17.417687,32.379023
17061.0000,-4.455647,-21.197916,32.231265
17062.0000,-5.252116,-19.898782,33.651524
17063.0000,-4.521095,-19.612157,35.281715
17064.0000,-5.198939,-16.987932,35.586107
17065.0000,-4.214866,-17.451263,37.350326
17066.0000,-5.060931,-17.364754,34.121214
17067.0000,-3.507615,-16.143826,34.741703
17068.0000,-3.626735,-15.818441,35.545569
17069.0000,-5.461899,-14.866002,30.920927
17070.0000,-5.399257,-12.972176,29.229349
17071.0000,-3.710841,-15.243078,31.342131
17072.0000,-5.008027,-15.917008,29.834821
17073.0000,-6.540251,-20.140470,27.835782
17074.0000,-4.206058,-19.068851,21.800894
17075.0000,-5.650722,-17.467835,16.308317
17076.0000,-3.652942,-19.865412,14.342234
17077.0000,-1.945754,-23.605780,14.053742
17078.0000,1.369948,-24.118429,14.463886
17079.0000,0.129066,-25.269181,12.521619
17080.0000,-3.500552,-24.527610,7.428477
17081.0000,0.789840,-24.683155,8.704529
17082.0000,2.988550,-25.052702,10.231297
17083.0000,6.310282,-24.962507,12.379524
17084.0000,5.583900,-22.307902,13.539498
17085.0000,5.633446,-23.891014,13.006037
17086.0000,3.350649,-22.510391,12.706120
17087.0000,2.684943,-20.603732,10.323073
17088.0000,2.471344,-23.645211,13.491548
17089.0000,1.796129,-24.949075,15.289416
17090.0000,-2.448280,-23.922388,14.631428
17091.0000,-4.661319,-22.366966,12.677851
17092.0000,1.285590,-23.927415,14.325471
17093.0000,-2.620119,-23.375819,14.184672
17094.0000,-0.944289,-22.105649,14.062678
17095.0000,-0.998890,-20.236764,12.722380
17096.0000,0.986521,-18.955457,13.515136
17097.0000,3.752203,-17.328076,11.787390
17098.0000,5.069681,-17.353724,13.030601
17099.0000,6.762190,-15.836550,13.189992
17100.0000,7.120536,-18.081451,14.240718
17101.0000,5.811783,-16.152536,11.428478
17102.0000,6.340442,-13.262856,12.993291
17103.0000,7.187157,-10.990106,12.771067
17104.0000,5.144297,-9.351660,17.427762
17105.0000,1.489199,-8.969344,17.177359
17106.0000,0.699389,-3.930425,19.378068
17107.0000,0.815463,-3.603623,19.093806
17108.0000,-1.150713,-4.428301,20.589076
17109.0000,-1.237460,-3.214951,21.485329
17110.0000,-1.560943,-5.045156,17.706689
17111.0000,-1.439577,-8.212541,19.606366
17112.0000,-1.521720,-7.928649,18.227242
17113.0000,-1.059931,-2.876949,17.286956
17114.0000,-2.742305,-3.872131,15.623092
17115.0000,-0.391540,-8.188662,15.463061
17116.0000,-0.283430,-9.809179,15.982193
17117.0000,-2.819459,-6.993847,18.060844
17118.0000,-1.879866,-2.119543,16.344313
17119.0000,-0.885161,-2.108054,17.005411
17120.0000,-3.297107,0.246699,17.900929
17121.0000,-3.002048,-2.336979,18.414503
17122.0000,-4.157701,-6.564631,17.686533
17123.0000,-4.994701,-5.846156,19.084669
17124.0000,-6.146332,-4.550845,16.095835
17125.0000,-5.874106,-2.740541,17.908793
17126.0000,-6.675144,-1.413446,17.973792
17127.0000,-5.417717,-1.044402,16.284266
17128.0000,-1.777574,-2.989398,17.169486
17129.0000,-2.508889,-2.645591,19.696870
17130.0000,-4.290563,-2.872353,20.569651
17131.0000,-1.501541,-0.543890,16.334779
17132.0000,-3.690161,-0.281589,18.246866
17133.0000,-4.225721,0.548279,18.918825
17134.0000,-3.834402,3.045466,15.530660
17135.0000,-5.306617,3.909555,14.598852
17136.0000,-5.822374,2.022530,14.847797
17137.0000,-5.965982,-0.756655,16.211104
17138.0000,-5.159863,-0.821732,13.643150
17139.0000,-4.791953,-1.496393,11.376981
17140.0000,-3.699710,-2.112119,11.610305
17141.0000,-7.269860,-2.809558,15.486604
17142.0000,-4.026369,-4.422658,18.845556
17143.0000,-2.948597,-4.101231,16.905750
17144.0000,-7.341866,-8.818363,14.080225
17145.0000,-8.636177,-9.732424,15.638882
17146.0000,-8.099842,-6.869482,15.482376
17147.0000,-3.954012,-9.993428,17.437918
17148.0000,-5.854439,-9.419532,17.976024
17149.0000,-3.301606,-10.609114,18.017089
17150.0000,-0.537161,-13.240718,18.589123
17151.0000,0.139744,-13.916035,16.296752
17152.0000,1.011133,-14.481990,15.891068
17153.0000,3.023786,-13.490765,16.308877
17154.0000,2.341470,-12.705017,16.704001
17155.0000,4.652195,-15.461377,15.276151
17156.0000,6.534122,-16.966165,18.258180
17157.0000,5.237736,-17.899942,18.115896
17158.0000,4.565850,-18.932842,14.801184
17159.0000,6.178533,-19.101773,14.448222
17160.0000,7.014926,-18.797639,12.249366
17161.0000,8.642196,-19.358582,7.568206
17162.0000,6.639039,-15.317964,5.798007
17163.0000,8.659793,-14.297074,3.217630
17164.0000,13.071106,-13.182768,4.426447
17165.0000,11.940956,-9.720051,5.595162
17166.0000,14.653481,-7.600339,2.858381
17167.0000,12.053023,-10.030305,3.926018
17168.0000,10.459656,-9.618568,4.362007
17169.0000,6.932093,-6.286973,5.210913
17170.0000,8.167194,-6.567096,2.562040
17171.0000,8.316874,-7.285038,5.447181
17172.0000,8.526973,-5.994982,4.598094
17173.0000,7.742385,-6.718381,2.398236
17174.0000,8.065463,-3.868083,0.491422
17175.0000,6.400169,-4.854315,-1.056542
17176.0000,4.406528,-4.866879,-1.826129
17177.0000,2.568791,-4.793259,-2.469672
17178.0000,0.249761,-9.487666,-6.529043
17179.0000,-2.094657,-7.521444,-5.117420
17180.0000,-0.532567,-6.500776,-6.038997
17181.0000,0.091168,-6.947980,-1.205796
17182.0000,-2.881710,-7.906521,4.764610
17183.0000,-1.197782,-5.753213,7.063976
17184.0000,-0.906146,-6.992390,6.010461
17185.0000,2.773594,-9.336429,6.827598
17186.0000,1.244215,-7.981186,9.245168
